_id,asmGrd,asmGrdNm,asmNm,yadmNm,ykiho
65f10f5db5a3f17e1ea366fc,2,2회연속,당뇨병,메디웰아주내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea366fd,3,3회연속,고혈압,한양내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz
65f10f5db5a3f17e1ea366fe,2,2회연속,천식,매현가정의학과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea366ff,3,3회연속,당뇨병,매현가정의학과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36700,3,3회연속,고혈압,매현가정의학과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36701,1,최근우수,고혈압,본오정형외과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQyIyQ3IyQwMCQzNjE0ODEjNTEjJDEjJDIjJDgz
65f10f5db5a3f17e1ea36702,3,3회연속,만성폐쇄성폐질환,임내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNzEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36703,3,3회연속,천식,임내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNzEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36704,2,2회연속,고혈압,임내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNzEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36705,2,2회연속,고혈압,중동서울정형외과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQyIyQzIyQwMCQyNjE0ODEjNTEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea36706,3,3회연속,당뇨병,이기쁨내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz
65f10f5db5a3f17e1ea36707,2,2회연속,천식,이기쁨내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz
65f10f5db5a3f17e1ea36708,2,2회연속,고혈압,이기쁨내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz
65f10f5db5a3f17e1ea36709,2,2회연속,고혈압,연세홍내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNjEjJDEjJDQjJDgz
65f10f5db5a3f17e1ea3670a,2,2회연속,고혈압,새한신경외과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ3OSQ0NjE0ODEjNDEjJDEjJDQjJDgz
65f10f5db5a3f17e1ea3670b,2,2회연속,당뇨병,삼성연합의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz
65f10f5db5a3f17e1ea3670c,1,최근우수,당뇨병,서울내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjEyMjIjNzEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea3670d,3,3회연속,고혈압,서울내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjEyMjIjNzEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea3670e,3,3회연속,고혈압,다정한내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ4OSQ0NjEwMDIjNjEjJDEjJDQjJDgz
65f10f5db5a3f17e1ea3670f,3,3회연속,당뇨병,다정한내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ4OSQ0NjEwMDIjNjEjJDEjJDQjJDgz
65f10f5db5a3f17e1ea36710,3,3회연속,고혈압,삼성내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36711,3,3회연속,당뇨병,삼성내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36712,2,2회연속,천식,정내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36713,2,2회연속,고혈압,시화성모의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQxMyQyNjEyMjIjNjEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36714,3,3회연속,고혈압,산본가정의학과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQxMyQzNjEyMjIjODEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea36715,1,최근우수,당뇨병,산본가정의학과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQxMyQzNjEyMjIjODEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea36716,3,3회연속,고혈압,롯데정내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQyIyQ3IyQwMCQzNjE4MzIjNTEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea36717,1,최근우수,천식,롯데정내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQyIyQ3IyQwMCQzNjE4MzIjNTEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea36718,3,3회연속,고혈압,맑은샘서울내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQyIyQ3IyQwMCQzNjEwMDIjNzEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36719,3,3회연속,당뇨병,맑은샘서울내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQyIyQ3IyQwMCQzNjEwMDIjNzEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea3671a,2,2회연속,당뇨병,파주성모의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ2MiQzNjEwMDIjNzEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea3671b,3,3회연속,고혈압,파주성모의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ2MiQzNjEwMDIjNzEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea3671c,3,3회연속,고혈압,호평아산내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ3OSQ0NjE0ODEjNTEjJDEjJDIjJDgz
65f10f5db5a3f17e1ea3671d,3,3회연속,천식,호평아산내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ3OSQ0NjE0ODEjNTEjJDEjJDIjJDgz
65f10f5db5a3f17e1ea3671e,1,최근우수,고혈압,늘편한신경외과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ3OSQyNjE4MzIjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea3671f,3,3회연속,고혈압,건강한미래항외과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ4MiQyNjE0ODEjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36720,2,2회연속,천식,건강한내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ4OSQyNjE4MzIjODEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea36721,2,2회연속,고혈압,이정선내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36722,1,최근우수,당뇨병,이정선내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36723,2,2회연속,천식,과천예일의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5MiQyNjEyMjIjNjEjJDEjJDAjJDgz
65f10f5db5a3f17e1ea36724,1,최근우수,고혈압,과천예일의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5MiQyNjEyMjIjNjEjJDEjJDAjJDgz
65f10f5db5a3f17e1ea36725,3,3회연속,천식,참내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea36726,3,3회연속,당뇨병,참내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea36727,2,2회연속,고혈압,참내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea36728,3,3회연속,만성폐쇄성폐질환,연세드림내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjEwMDIjNDEjJDEjJDQjJDgz
65f10f5db5a3f17e1ea36729,3,3회연속,당뇨병,연세드림내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjEwMDIjNDEjJDEjJDQjJDgz
65f10f5db5a3f17e1ea3672a,3,3회연속,고혈압,태림내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz
65f10f5db5a3f17e1ea3672b,3,3회연속,당뇨병,태림내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz
65f10f5db5a3f17e1ea3672c,3,3회연속,천식,태림내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz
65f10f5db5a3f17e1ea3672d,1,최근우수,당뇨병,중문내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjEyMjIjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea3672e,2,2회연속,당뇨병,연세김내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz
65f10f5db5a3f17e1ea3672f,3,3회연속,고혈압,연세김내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz
65f10f5db5a3f17e1ea36730,1,최근우수,당뇨병,연세가정의학과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ2MiQ0NjE0ODEjNjEjJDEjJDQjJDgz
65f10f5db5a3f17e1ea36731,1,최근우수,고혈압,연세가정의학과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ2MiQ0NjE0ODEjNjEjJDEjJDQjJDgz
65f10f5db5a3f17e1ea36732,3,3회연속,당뇨병,덕양가정의학과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ3MiQ0NjE0ODEjNTEjJDEjJDIjJDgz
65f10f5db5a3f17e1ea36733,1,최근우수,고혈압,삼성의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ3MiQzNjEyMjIjNjEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36734,3,3회연속,당뇨병,사랑드림내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ3OSQ0NjEwMDIjNjEjJDEjJDAjJDgz
65f10f5db5a3f17e1ea36735,2,2회연속,고혈압,사랑드림내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ3OSQ0NjEwMDIjNjEjJDEjJDAjJDgz
65f10f5db5a3f17e1ea36736,3,3회연속,당뇨병,참사랑의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ3OSQyNjEyMjIjNzEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36737,2,2회연속,고혈압,참사랑의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ3OSQyNjEyMjIjNzEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36738,2,2회연속,고혈압,탄현연세의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ4OSQyNjE0ODEjODEjJDEjJDIjJDgz
65f10f5db5a3f17e1ea36739,3,3회연속,고혈압,미래의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ5MiQyNjEwMDIjNDEjJDEjJDQjJDgz
65f10f5db5a3f17e1ea3673a,3,3회연속,당뇨병,미래의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ5MiQyNjEwMDIjNDEjJDEjJDQjJDgz
65f10f5db5a3f17e1ea3673b,3,3회연속,고혈압,문내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEyMjIjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea3673c,3,3회연속,당뇨병,문내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEyMjIjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea3673d,1,최근우수,천식,문내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEyMjIjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea3673e,1,최근우수,당뇨병,박정민신경과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ5OSQyNjE0ODEjNjEjJDEjJDQjJDgz
65f10f5db5a3f17e1ea3673f,2,2회연속,고혈압,박정민신경과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ5OSQyNjE0ODEjNjEjJDEjJDQjJDgz
65f10f5db5a3f17e1ea36740,2,2회연속,고혈압,수의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ5OSQzNjEwMDIjNjEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36741,3,3회연속,당뇨병,상동연세내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36742,1,최근우수,고혈압,상동연세내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36743,3,3회연속,당뇨병,준내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz
65f10f5db5a3f17e1ea36744,3,3회연속,고혈압,준내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz
65f10f5db5a3f17e1ea36745,2,2회연속,고혈압,박인수내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQyIyQ1IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36746,2,2회연속,당뇨병,박인수내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQyIyQ1IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36747,1,최근우수,고혈압,참편한내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQyIyQxIyQwMCQ0NjE0ODEjODEjJDEjJDIjJDgz
65f10f5db5a3f17e1ea36748,3,3회연속,당뇨병,간석메디정형외과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQyIyQxIyQwMCQyNjEyMjIjODEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea36749,3,3회연속,고혈압,간석메디정형외과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQyIyQxIyQwMCQyNjEyMjIjODEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea3674a,3,3회연속,천식,해맑은내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ2MiQyNjEwMDIjODEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea3674b,3,3회연속,당뇨병,해맑은내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ2MiQyNjEwMDIjODEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea3674c,2,2회연속,고혈압,해맑은내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ2MiQyNjEwMDIjODEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea3674d,3,3회연속,당뇨병,굿모닝내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea3674e,3,3회연속,고혈압,굿모닝내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea3674f,3,3회연속,고혈압,수지아산내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ4MiQ0NjEwMDIjODEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea36750,2,2회연속,고혈압,아미랑의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ4MiQzNjEyMjIjNjEjJDEjJDAjJDgz
65f10f5db5a3f17e1ea36751,3,3회연속,당뇨병,황의원내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea36752,3,3회연속,고혈압,황의원내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea36753,3,3회연속,고혈압,서울가정의학과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36754,3,3회연속,당뇨병,서울가정의학과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36755,3,3회연속,고혈압,위더스내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ5OSQyNjEyMjIjNTEjJDEjJDIjJDgz
65f10f5db5a3f17e1ea36756,1,최근우수,고혈압,인덕외과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz
65f10f5db5a3f17e1ea36757,2,2회연속,고혈압,가평삼성의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQxMyQyNjE0ODEjNzEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36758,3,3회연속,고혈압,광명메디피아의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNjEjJDEjJDAjJDgz
65f10f5db5a3f17e1ea36759,2,2회연속,고혈압,조내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea3675a,3,3회연속,고혈압,청학제일의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNTEjJDEjJDIjJDgz
65f10f5db5a3f17e1ea3675b,1,최근우수,당뇨병,(사)모퉁이복지재단 인천재활의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNjEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea3675c,2,2회연속,고혈압,선내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNDEjJDEjJDQjJDgz
65f10f5db5a3f17e1ea3675d,3,3회연속,당뇨병,선내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNDEjJDEjJDQjJDgz
65f10f5db5a3f17e1ea3675e,1,최근우수,천식,이응준이비인후과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjODEjJDEjJDIjJDgz
65f10f5db5a3f17e1ea3675f,3,3회연속,고혈압,효성의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNTEjJDEjJDIjJDgz
65f10f5db5a3f17e1ea36760,3,3회연속,고혈압,서울푸른의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36761,3,3회연속,당뇨병,조은가정의학과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ5MiQzNjE0ODEjODEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea36762,3,3회연속,고혈압,조은가정의학과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ5MiQzNjE0ODEjODEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea36763,2,2회연속,천식,이상훈이비인후과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ5MiQzNjEwMDIjNzEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36764,3,3회연속,당뇨병,당수성모내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNzEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36765,2,2회연속,고혈압,주내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQwMyQzNjE0ODEjNjEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36766,3,3회연속,천식,주내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQwMyQzNjE0ODEjNjEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea36767,3,3회연속,당뇨병,세브란스가정의학과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjODEjJDEjJDYjJDgz
65f10f5db5a3f17e1ea36768,2,2회연속,고혈압,미소 가득한 의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQyIyQzIyQwMCQ0NjE0ODEjNTEjJDEjJDIjJDgz
65f10f5db5a3f17e1ea36769,3,3회연속,고혈압,우리들내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDAjJDgz
65f10f5db5a3f17e1ea3676a,3,3회연속,당뇨병,우리내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ2MiQ0NjEwMDIjNzEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea3676b,3,3회연속,고혈압,우리내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ2MiQ0NjEwMDIjNzEjJDEjJDgjJDgz
65f10f5db5a3f17e1ea3676c,2,2회연속,고혈압,건강한문내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ2MiQzNjEwMDIjNjEjJDEjJDAjJDgz
65f10f5db5a3f17e1ea3676d,3,3회연속,당뇨병,건강한문내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ2MiQzNjEwMDIjNjEjJDEjJDAjJDgz
